Instrument,800N8731
Date,2023/05/11
Time,12:37:53
Assay #,0002
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),74.1s
Temperature (Detector),-27.0 C
Temperature (Ambient),45.72 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.0,0.3202
13,Al2O3,20.2702,0.2202
14,SiO2,45.9002,0.2306
15,P,0.013,0.0064
16,S,0.0,0.0055
17,Cl,0.0,0.0042
19,K2O,0.342,0.0055
20,Ca,0.1327,0.0037
22,Ti,1.3939,0.0054
23,V,0.0467,0.0069
24,Cr,0.068,0.0045
25,Mn,0.0263,0.002
26,Fe,15.4348,0.0243
27,Co,0.0369,0.0044
28,Ni,0.028,0.0012
29,Cu,0.0345,0.001
30,Zn,0.0025,0.0004
31,Ga,0.0019,0.0004
33,As,0.0009,0.0003
34,Se,0.0003,0.0001
37,Rb,0.0031,0.0002
38,Sr,0.0028,0.0003
39,Y,0.0018,0.0002
40,Zr,0.0125,0.0002
41,Nb,0.0015,0.0002
42,Mo,0.0094,0.0009
46,Pd,0.0,0.0005
48,Cd,0.0007,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0001,0.0015
52,Te,0.0002,0.0
56,Ba,0.021,0.0036
57,La,0.007,0.0059
58,Ce,0.0136,0.0069
72,Hf,0.0003,0.0001
73,Ta,0.0009,0.0033
74,W,0.0,0.0013
78,Pt,0.0015,0.0009
80,Hg,0.0001,0.0006
81,Tl,0.0005,0.0006
82,Pb,0.0025,0.0006
83,Bi,0.0027,0.0007
90,Th,0.0003,0.0
92,U,0.0008,0.0002
 
 
SPECTRA:
eV Channel Start,0.06651052832603455,-0.10722456127405167,-0.15274310111999512
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.06651052832603455,0,0,0
20.03137716650963,0,0,0
39.99624380469322,0,0,0
59.961110442876816,0,0,0
79.92597708106041,0,0,0
99.890843719244,0,0,0
119.8557103574276,0,0,0
139.8205769956112,0,1,0
159.78544363379478,0,0,0
179.75031027197838,0,0,0
199.71517691016197,0,0,0
219.68004354834557,0,0,0
239.64491018652916,0,0,0
259.60977682471275,0,0,0
279.57464346289635,2,1,0
299.53951010107994,10,7,9
319.50437673926353,107,121,109
339.4692433774471,710,753,704
359.4341100156307,2665,2661,2578
379.3989766538143,4783,4861,4619
399.3638432919979,4711,4917,4739
419.3287099301815,2668,2669,2573
439.2935765683651,702,773,733
459.2584432065487,108,131,116
479.2233098447323,8,14,17
499.1881764829159,0,2,0
519.1530431210995,0,0,0
539.1179097592831,1,3,0
559.0827763974667,0,0,0
579.0476430356503,41,143,22
599.0125096738338,56,155,15
618.9773763120174,49,144,13
638.942242950201,53,146,16
658.9071095883846,39,129,24
678.8719762265682,43,158,12
698.8368428647518,35,129,10
718.8017095029354,39,137,19
738.766576141119,48,142,10
758.7314427793026,51,130,24
778.6963094174862,40,151,21
798.6611760556698,40,148,13
818.6260426938534,42,158,16
838.590909332037,34,123,18
858.5557759702206,42,150,30
878.5206426084042,51,143,25
898.4855092465878,42,140,42
918.4503758847713,39,149,69
938.4152425229549,35,136,50
958.3801091611385,48,119,63
978.3449757993221,36,128,43
998.3098424375057,56,130,42
1018.2747090756893,42,139,32
1038.239575713873,38,140,29
1058.2044423520565,53,119,44
1078.16930899024,37,134,45
1098.1341756284237,48,121,41
1118.0990422666073,35,115,34
