Instrument,800N8731
Date,2023/05/11
Time,12:40:30
Assay #,0004
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),76.35s
Temperature (Detector),-27.0 C
Temperature (Ambient),47.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.4987,0.313
13,Al2O3,20.4558,0.2206
14,SiO2,45.7877,0.23
15,P,0.0058,0.0062
16,S,0.0,0.0054
17,Cl,0.0,0.0043
19,K2O,0.3511,0.0056
20,Ca,0.1391,0.0037
22,Ti,1.3756,0.0054
23,V,0.065,0.0071
24,Cr,0.0649,0.0044
25,Mn,0.0322,0.002
26,Fe,15.4327,0.0242
27,Co,0.0339,0.0044
28,Ni,0.0259,0.0012
29,Cu,0.0331,0.001
30,Zn,0.0028,0.0004
31,Ga,0.0023,0.0004
33,As,0.0003,0.0003
34,Se,0.0004,0.0002
37,Rb,0.0033,0.0003
38,Sr,0.0034,0.0003
39,Y,0.0015,0.0002
40,Zr,0.0118,0.0002
41,Nb,0.0021,0.0002
42,Mo,0.0085,0.0009
46,Pd,0.0,0.0005
48,Cd,0.0003,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0014
51,Sb,0.0,0.0015
52,Te,0.0002,0.0
56,Ba,0.0178,0.0036
57,La,0.0006,0.0059
58,Ce,0.0097,0.0068
72,Hf,0.0003,0.0001
73,Ta,0.0009,0.0034
74,W,0.0,0.0014
78,Pt,0.0013,0.0009
79,Au,0.0014,0.0005
80,Hg,0.0008,0.0007
81,Tl,0.0,0.0006
82,Pb,0.0022,0.0006
83,Bi,0.001,0.0007
90,Th,0.0005,0.0
92,U,0.0006,0.0003
 
 
SPECTRA:
eV Channel Start,-0.16960741579532623,0.05328800529241562,0.10675206035375595
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.16960741579532623,0,0,0
19.795259222388268,0,0,0
39.76012586057186,0,2,0
59.724992498755455,0,5,0
79.68985913693905,0,2,0
99.65472577512264,0,2,0
119.61959241330624,0,6,0
139.58445905148983,0,6,0
159.54932568967342,0,6,0
179.51419232785702,0,7,0
199.4790589660406,0,4,0
219.4439256042242,0,5,0
239.4087922424078,0,3,0
259.3736588805914,0,0,0
279.338525518775,0,2,1
299.3033921569586,9,10,9
319.2682587951422,111,122,113
339.23312543332577,731,743,728
359.19799207150936,2484,2675,2542
379.16285870969296,4829,4922,4776
399.12772534787655,4917,4782,4670
419.09259198606014,2527,2683,2520
439.05745862424374,734,756,738
459.02232526242733,132,142,110
478.9871919006109,11,14,16
498.9520585387945,0,3,1
518.9169251769781,0,4,2
538.8817918151617,0,1,0
558.8466584533453,0,4,0
578.8115250915289,46,158,15
598.7763917297125,41,134,12
618.7412583678961,44,140,6
638.7061250060797,49,142,11
658.6709916442633,50,141,15
678.6358582824469,43,137,19
698.6007249206305,52,154,18
718.565591558814,46,155,24
738.5304581969976,44,152,8
758.4953248351812,42,145,22
778.4601914733648,35,146,14
798.4250581115484,49,127,13
818.389924749732,47,115,22
838.3547913879156,48,120,17
858.3196580260992,42,140,12
878.2845246642828,32,144,29
898.2493913024664,44,151,49
918.21425794065,44,126,57
938.1791245788336,48,142,65
958.1439912170172,48,133,57
978.1088578552008,52,152,54
998.0737244933844,41,122,33
1018.038591131568,47,148,30
1038.0034577697515,32,130,21
1057.9683244079351,44,144,28
1077.9331910461187,35,107,38
1097.8980576843023,48,99,45
1117.862924322486,51,133,39
1137.8277909606695,32,125,33
1157.792657598853,42,134,25
1177.7575242370367,45,125,43
1197.7223908752203,32,120,48
1217.687257513404,32,131,60
1237.6521241515875,29,121,45
1257.616990789771,38,131,42
1277.5818574279547,24,114,34
1297.5467240661383,40,108,32
1317.5115907043219,43,120,38
1337.4764573425055,35,131,28
1357.441323980689,39,119,36
1377.4061906188726,31,116,84
1397.3710572570562,39,118,172
1417.3359238952398,45,136,523
1437.3007905334234,58,137,1073
1457.265657171607,72,104,1828
1477.2305238097906,80,128,2201
1497.1953904479742,84,126,2145
1517.1602570861578,57,115,1420
1537.1251237243414,49,128,818
1557.089990362525,43,109,410
1577.0548570007086,34,119,225
1597.0197236388922,30,105,125
1616.9845902770758,30,137,161
1636.9494569152594,35,115,452
1656.914323553443,39,111,1345
1676.8791901916265,49,117,3550
1696.8440568298101,96,119,7000
1716.8089234679937,122,139,10367
1736.7737901061773,117,138,11670
1756.738656744361,107,148,9795
1776.7035233825445,87,137,6311
1796.668390020728,53,135,3373
1816.6332566589117,41,123,1678
1836.5981232970953,41,104,862
1856.562989935279,33,124,468
1876.5278565734625,25,123,313
1896.492723211646,39,106,142
1916.4575898498297,27,116,91
1936.4224564880133,30,111,61
1956.3873231261969,33,120,70
1976.3521897643805,34,117,66
1996.317056402564,26,107,54
2016.2819230407476,30,119,80
2036.2467896789312,21,114,87
2056.211656317115,21,117,62
2076.1765229552984,40,112,64
2096.141389593482,29,115,57
2116.1062562316656,32,108,62
2136.071122869849,20,109,57
2156.035989508033,23,126,51
2176.0008561462164,18,109,69
2195.9657227844,30,102,66
2215.9305894225836,24,93,80
2235.895456060767,20,130,102
2255.8603226989508,33,114,111
2275.8251893371344,20,98,161
2295.790055975318,19,114,215
2315.7549226135015,16,91,187
2335.719789251685,15,97,185
2355.6846558898687,20,121,189
2375.6495225280523,15,98,173
2395.614389166236,19,93,165
2415.5792558044195,26,97,159
2435.544122442603,25,97,111
2455.5089890807867,19,112,110
2475.4738557189703,23,106,134
2495.438722357154,28,101,124
2515.4035889953375,20,104,139
2535.368455633521,7,102,179
2555.3333222717047,21,110,195
2575.2981889098883,13,107,277
2595.263055548072,18,105,463
2615.2279221862555,25,115,760
2635.192788824439,15,95,1365
2655.1576554626226,21,97,2000
2675.1225221008062,22,90,2583
2695.08738873899,27,95,2772
2715.0522553771734,22,84,2579
2735.017122015357,21,97,2127
2754.9819886535406,37,98,1536
2774.946855291724,23,87,1333
2794.911721929908,13,75,1393
2814.8765885680914,25,89,1590
2834.841455206275,20,80,1705
2854.8063218444586,21,103,1563
2874.771188482642,19,87,1509
2894.7360551208258,32,88,1439
2914.7009217590094,43,100,1476
2934.665788397193,47,112,1535
2954.6306550353765,42,109,1626
2974.59552167356,35,93,1560
2994.5603883117437,39,93,1308
3014.5252549499273,19,95,922
3034.490121588111,21,78,654
3054.4549882262945,17,75,426
3074.419854864478,9,89,311
3094.3847215026617,16,81,294
3114.3495881408453,17,85,281
3134.314454779029,15,75,350
3154.2793214172125,23,94,363
3174.244188055396,16,76,365
3194.2090546935797,24,99,377
3214.1739213317633,47,108,405
3234.138787969947,72,127,548
3254.1036546081305,89,139,701
3274.068521246314,114,165,950
3294.0333878844976,142,170,1079
3313.9982545226812,119,155,1227
3333.963121160865,108,127,1073
3353.9279877990484,83,123,821
3373.892854437232,38,89,575
3393.8577210754156,41,94,382
3413.822587713599,30,107,283
3433.787454351783,33,110,235
3453.7523209899664,44,115,241
3473.71718762815,67,115,254
3493.6820542663336,74,131,265
3513.646920904517,66,110,257
3533.6117875427008,42,118,309
3553.5766541808844,53,113,300
3573.541520819068,38,97,315
3593.5063874572515,39,83,362
3613.471254095435,29,78,414
3633.4361207336187,32,97,531
3653.4009873718023,47,84,634
3673.365854009986,65,83,715
3693.3307206481695,61,111,767
3713.295587286353,60,100,621
3733.2604539245367,41,101,506
3753.2253205627203,37,99,387
3773.190187200904,23,84,305
3793.1550538390875,16,59,232
3813.119920477271,13,87,170
3833.0847871154547,13,70,194
3853.0496537536383,20,69,182
3873.014520391822,18,66,177
3892.9793870300055,7,62,179
3912.944253668189,18,68,209
3932.9091203063726,15,67,186
3952.8739869445562,13,67,241
3972.83885358274,20,77,239
3992.8037202209234,25,68,278
4012.768586859107,19,72,267
4032.7334534972906,19,63,246
4052.698320135474,14,40,245
4072.663186773658,21,74,251
4092.6280534118414,14,59,238
4112.592920050025,14,48,259
4132.557786688209,14,66,233
4152.522653326392,19,55,227
4172.487519964576,13,70,226
4192.452386602759,9,54,221
4212.417253240943,9,36,239
4232.382119879127,12,48,249
4252.34698651731,22,56,233
4272.311853155494,14,49,235
4292.276719793677,13,58,290
4312.241586431861,20,47,261
4332.2064530700445,22,58,298
4352.171319708228,27,59,391
4372.136186346412,39,66,565
4392.101052984595,106,80,1003
4412.065919622779,157,105,1753
4432.0307862609625,341,155,3167
4451.995652899146,587,212,5014
4471.96051953733,817,289,6923
4491.925386175513,1026,358,8498
4511.890252813697,1126,364,9056
4531.8551194518805,1006,346,8271
4551.819986090064,803,307,6716
4571.784852728248,537,245,4688
4591.749719366431,422,171,3068
4611.714586004615,345,157,1895
4631.679452642798,270,153,1251
4651.644319280982,260,117,962
4671.609185919166,253,113,828
4691.574052557349,212,103,752
4711.538919195533,140,86,545
4731.503785833716,71,64,527
4751.4686524719,52,71,499
4771.433519110084,50,51,472
4791.398385748267,32,61,462
4811.363252386451,43,62,559
4831.328119024634,58,58,662
4851.292985662818,91,74,890
4871.257852301002,132,80,1155
4891.222718939185,177,101,1524
4911.187585577369,221,118,1746
4931.152452215552,236,119,1923
4951.117318853736,220,107,1824
4971.0821854919195,206,93,1667
4991.047052130103,142,76,1290
5011.011918768287,89,64,1005
5030.97678540647,59,67,644
5050.941652044654,52,45,577
5070.9065186828375,30,43,436
5090.871385321021,22,38,411
5110.836251959205,21,45,415
5130.801118597388,25,50,434
5150.765985235572,30,52,440
5170.7308518737555,21,46,393
5190.695718511939,20,44,428
5210.660585150123,34,32,378
5230.625451788306,44,42,421
5250.59031842649,38,47,467
5270.555185064673,55,60,491
5290.520051702857,65,48,513
5310.484918341041,69,58,597
5330.449784979224,91,50,721
5350.414651617408,121,66,893
5370.379518255591,139,71,1007
5390.344384893775,168,99,1085
