Instrument,800N8731
Date,2023/05/11
Time,12:43:08
Assay #,0006
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),75.78s
Temperature (Detector),-27.0 C
Temperature (Ambient),47.83 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.1063,0.3093
13,Al2O3,20.7417,0.2222
14,SiO2,46.2237,0.2316
15,P,0.0143,0.0065
16,S,0.0,0.0054
17,Cl,0.0,0.0043
19,K2O,0.3394,0.0055
20,Ca,0.1447,0.0037
22,Ti,1.3947,0.0054
23,V,0.051,0.007
24,Cr,0.0657,0.0044
25,Mn,0.0291,0.002
26,Fe,15.3964,0.0242
27,Co,0.0334,0.0044
28,Ni,0.0292,0.0012
29,Cu,0.0343,0.001
30,Zn,0.0027,0.0004
31,Ga,0.0027,0.0004
33,As,0.0006,0.0004
34,Se,0.0004,0.0002
37,Rb,0.0033,0.0003
38,Sr,0.0028,0.0003
39,Y,0.0018,0.0002
40,Zr,0.0119,0.0002
41,Nb,0.0023,0.0002
42,Mo,0.0109,0.001
46,Pd,0.0,0.0005
47,Ag,0.0,0.0007
48,Cd,0.0007,0.0004
49,In,0.0018,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0,0.0015
52,Te,0.0002,0.0
56,Ba,0.0234,0.0036
57,La,0.0048,0.006
58,Ce,0.0132,0.0069
72,Hf,0.0004,0.0001
73,Ta,0.0001,0.0031
74,W,0.0,0.0013
78,Pt,0.0014,0.0009
80,Hg,0.0006,0.0006
81,Tl,0.0,0.0006
82,Pb,0.0016,0.0006
83,Bi,0.0014,0.0007
90,Th,0.0004,0.0
92,U,0.0007,0.0002
 
 
SPECTRA:
eV Channel Start,0.05048001557588577,-0.28818464279174805,-0.052078425884246826
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.05048001557588577,0,0,0
20.01534665375948,0,0,0
39.98021329194307,0,0,0
59.94507993012667,0,0,0
79.90994656831026,0,0,0
99.87481320649385,0,0,0
119.83967984467745,0,0,0
139.80454648286104,0,0,0
159.76941312104464,0,0,0
179.73427975922823,0,0,0
199.69914639741182,0,0,0
219.66401303559542,0,0,0
239.628879673779,0,0,0
259.5937463119626,0,1,0
279.5586129501462,0,0,1
299.5234795883298,10,13,10
319.4883462265134,106,106,93
339.453212864697,756,709,719
359.4180795028806,2516,2457,2575
379.38294614106417,4824,4631,4702
399.34781277924776,4866,4698,4625
419.31267941743135,2528,2491,2600
439.27754605561495,710,772,740
459.24241269379854,131,105,112
479.20727933198214,13,20,18
499.17214597016573,2,5,1
519.1370126083493,0,1,0
539.1018792465329,0,0,0
559.0667458847165,0,1,0
579.0316125229001,44,151,24
598.9964791610837,37,150,19
618.9613457992673,55,133,17
638.9262124374509,47,147,16
658.8910790756345,40,132,17
678.8559457138181,46,145,8
698.8208123520017,56,133,9
718.7856789901853,39,132,23
738.7505456283689,48,127,17
758.7154122665524,46,146,20
778.680278904736,51,126,20
798.6451455429196,42,149,19
818.6100121811032,41,130,16
838.5748788192868,51,127,19
858.5397454574704,45,133,20
878.504612095654,47,119,28
898.4694787338376,44,125,33
918.4343453720212,39,124,46
938.3992120102048,48,140,66
958.3640786483884,42,117,71
978.328945286572,45,104,50
998.2938119247556,36,115,35
1018.2586785629392,42,127,25
1038.2235452011228,36,114,29
1058.1884118393064,39,138,31
1078.15327847749,33,124,43
1098.1181451156735,42,129,37
1118.0830117538571,36,116,31
1138.0478783920407,43,100,37
1158.0127450302243,38,120,39
1177.977611668408,41,109,39
1197.9424783065915,31,108,41
1217.907344944775,44,110,61
1237.8722115829587,42,126,39
1257.8370782211423,44,112,47
1277.8019448593259,49,96,28
1297.7668114975095,47,86,22
1317.731678135693,48,107,47
1337.6965447738767,34,118,35
1357.6614114120603,39,129,39
1377.6262780502439,40,113,88
1397.5911446884274,44,85,181
1417.556011326611,41,112,565
1437.5208779647946,46,108,1175
1457.4857446029782,69,105,1820
1477.4506112411618,80,109,2283
1497.4154778793454,62,105,2151
1517.380344517529,59,99,1408
1537.3452111557126,38,100,752
1557.3100777938962,27,101,399
1577.2749444320798,35,109,226
1597.2398110702634,33,123,129
1617.204677708447,37,85,183
1637.1695443466306,40,97,468
1657.1344109848142,52,118,1370
1677.0992776229978,57,99,3591
1697.0641442611814,94,125,6985
1717.029010899365,130,112,10387
1736.9938775375485,151,143,11679
1756.9587441757321,110,134,9821
1776.9236108139157,80,94,6547
1796.8884774520993,63,132,3486
1816.853344090283,51,125,1677
1836.8182107284665,31,110,849
1856.78307736665,32,108,485
1876.7479440048337,38,112,243
1896.7128106430173,34,78,171
1916.6776772812009,35,104,99
1936.6425439193845,32,109,70
1956.607410557568,34,99,74
1976.5722771957517,32,102,63
1996.5371438339353,25,80,83
2016.5020104721189,37,116,98
2036.4668771103024,25,122,80
2056.431743748486,37,101,70
2076.3966103866696,26,81,66
2096.3614770248532,26,101,46
2116.326343663037,30,113,70
2136.2912103012204,31,93,59
2156.256076939404,25,95,59
2176.2209435775876,25,99,68
2196.185810215771,24,88,59
2216.150676853955,24,98,71
2236.1155434921384,18,118,99
2256.080410130322,25,93,111
2276.0452767685056,32,117,156
2296.010143406689,15,99,194
2315.9750100448728,19,116,217
2335.9398766830564,26,114,199
2355.90474332124,20,100,186
2375.8696099594235,15,108,188
2395.834476597607,20,95,152
2415.7993432357907,19,99,148
2435.7642098739743,8,94,135
2455.729076512158,20,86,144
2475.6939431503415,27,103,115
2495.658809788525,8,96,115
2515.6236764267087,17,82,146
2535.5885430648923,24,74,186
2555.553409703076,24,83,180
2575.5182763412595,20,101,300
2595.483142979443,18,87,445
2615.4480096176267,29,99,774
2635.4128762558103,22,95,1337
2655.377742893994,28,89,1959
2675.3426095321774,24,73,2604
2695.307476170361,16,81,2819
2715.2723428085446,27,92,2572
2735.2372094467282,26,86,2068
2755.202076084912,32,108,1481
2775.1669427230954,19,87,1355
2795.131809361279,24,72,1393
2815.0966759994626,20,82,1633
2835.061542637646,13,83,1722
2855.02640927583,17,93,1646
2874.9912759140134,23,95,1524
