Instrument,800N8731
Date,2023/05/11
Time,12:45:43
Assay #,0008
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),73.99s
Temperature (Detector),-27.0 C
Temperature (Ambient),48.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.2397,0.3137
13,Al2O3,20.5021,0.2213
14,SiO2,46.1497,0.2314
15,P,0.0065,0.0065
16,S,0.0,0.0055
17,Cl,0.0,0.0043
19,K2O,0.3322,0.0055
20,Ca,0.1332,0.0037
22,Ti,1.386,0.0054
23,V,0.0419,0.0069
24,Cr,0.0671,0.0045
25,Mn,0.0248,0.002
26,Fe,15.4131,0.0242
27,Co,0.0348,0.0044
28,Ni,0.0253,0.0012
29,Cu,0.0352,0.001
30,Zn,0.0025,0.0004
31,Ga,0.0021,0.0004
33,As,0.0005,0.0004
34,Se,0.0005,0.0002
37,Rb,0.0027,0.0002
38,Sr,0.0025,0.0003
39,Y,0.0014,0.0002
40,Zr,0.0119,0.0002
41,Nb,0.0022,0.0003
42,Mo,0.0085,0.0009
46,Pd,0.0,0.0005
48,Cd,0.0007,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0014
51,Sb,0.0036,0.0015
52,Te,0.0002,0.0
56,Ba,0.0241,0.0035
57,La,0.0111,0.0059
58,Ce,0.0,0.0069
72,Hf,0.0003,0.0001
73,Ta,0.0,0.0033
74,W,0.002,0.0013
78,Pt,0.001,0.0009
80,Hg,0.0,0.0007
81,Tl,0.0,0.0007
82,Pb,0.0017,0.0007
83,Bi,0.0002,0.0007
90,Th,0.0005,0.0
92,U,0.0004,0.0002
 
 
SPECTRA:
eV Channel Start,0.00805529672652483,-0.19867268204689026,-0.18494275212287903
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
0.00805529672652483,0,0,0
19.97292193491012,0,0,0
39.93778857309371,0,0,0
59.902655211277306,0,0,0
79.8675218494609,0,0,0
99.8323884876445,0,0,0
119.79725512582809,0,0,0
139.76212176401168,0,0,0
159.72698840219527,0,0,0
179.69185504037887,0,0,0
199.65672167856246,0,0,0
219.62158831674606,0,0,0
239.58645495492965,0,0,0
259.55132159311324,0,0,0
279.51618823129684,2,0,0
