Instrument,800N8731
Date,2023/05/11
Time,12:48:19
Assay #,0010
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),74.9s
Temperature (Detector),-27.0 C
Temperature (Ambient),49.22 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.121,0.3074
13,Al2O3,20.3523,0.2206
14,SiO2,46.365,0.232
15,P,0.006,0.0066
16,S,0.0,0.0056
17,Cl,0.0,0.0042
19,K2O,0.3493,0.0056
20,Ca,0.1415,0.0037
22,Ti,1.4043,0.0054
23,V,0.0596,0.0071
24,Cr,0.0674,0.0044
25,Mn,0.0341,0.0021
26,Fe,15.49,0.0243
27,Co,0.0333,0.0044
28,Ni,0.0277,0.0012
29,Cu,0.0347,0.001
30,Zn,0.0029,0.0004
31,Ga,0.0023,0.0004
33,As,0.0001,0.0004
34,Se,0.0004,0.0002
37,Rb,0.0034,0.0003
38,Sr,0.0034,0.0003
39,Y,0.0017,0.0002
40,Zr,0.0119,0.0002
41,Nb,0.0019,0.0002
42,Mo,0.0096,0.0009
46,Pd,0.0,0.0005
48,Cd,0.0004,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0,0.0015
52,Te,0.0002,0.0
56,Ba,0.0195,0.0036
57,La,0.0072,0.006
58,Ce,0.0,0.0068
72,Hf,0.0004,0.0001
73,Ta,0.0005,0.0033
74,W,0.0,0.0013
78,Pt,0.0,0.0009
80,Hg,0.0003,0.0007
81,Tl,0.0,0.0006
82,Pb,0.0026,0.0007
83,Bi,0.0,0.0007
90,Th,0.0006,0.0
92,U,0.0002,0.0002
 
 
SPECTRA:
eV Channel Start,-0.09665810316801071,0.24437099695205688,-0.06523793190717697
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.09665810316801071,0,0,0
19.868208535015583,0,1,0
39.83307517319918,0,0,0
59.79794181138277,0,3,0
79.76280844956636,0,2,0
99.72767508774996,0,8,0
119.69254172593355,0,8,0
139.65740836411715,0,1,0
159.62227500230074,0,1,0
179.58714164048433,0,0,0
199.55200827866793,0,3,0
219.51687491685152,0,2,0
239.48174155503511,0,4,0
259.4466081932187,0,0,0
279.4114748314023,0,1,0
299.3763414695859,11,11,9
319.3412081077695,113,126,80
339.3060747459531,751,792,712
359.2709413841367,2530,2673,2529
379.23580802232027,4903,4945,4764
399.20067466050386,4743,4792,4740
419.16554129868746,2560,2697,2517
439.13040793687105,812,715,756
459.09527457505465,128,104,120
479.06014121323824,16,19,10
499.02500785142183,1,2,2
518.9898744896054,0,2,2
538.954741127789,1,1,0
558.9196077659726,0,1,0
578.8844744041562,48,131,12
598.8493410423398,38,137,15
618.8142076805234,65,151,19
638.779074318707,48,136,8
658.7439409568906,47,142,6
678.7088075950742,48,142,14
698.6736742332578,54,150,12
718.6385408714414,41,129,7
738.603407509625,51,121,12
758.5682741478086,52,137,17
778.5331407859921,52,156,20
798.4980074241757,52,130,22
818.4628740623593,44,152,8
838.4277407005429,47,147,17
858.3926073387265,55,121,23
878.3574739769101,50,142,24
898.3223406150937,41,153,42
918.2872072532773,48,152,48
938.2520738914609,46,144,56
958.2169405296445,46,143,59
978.1818071678281,48,127,41
998.1466738060117,50,126,40
1018.1115404441953,43,122,20
1038.0764070823789,48,132,36
1058.0412737205625,46,133,24
1078.006140358746,33,125,56
1097.9710069969296,39,102,35
1117.9358736351132,51,131,40
1137.9007402732968,38,102,31
1157.8656069114804,40,130,42
1177.830473549664,39,113,36
1197.7953401878476,50,112,48
1217.7602068260312,36,125,45
1237.7250734642148,50,125,41
1257.6899401023984,37,103,46
1277.654806740582,41,102,33
1297.6196733787656,39,123,34
1317.5845400169492,42,121,29
1337.5494066551328,36,101,30
1357.5142732933164,36,117,47
1377.4791399315,26,128,64
1397.4440065696836,34,106,203
1417.4088732078671,45,120,540
1437.3737398460507,44,115,1102
1457.3386064842343,49,133,1822
1477.303473122418,72,142,2228
1497.2683397606015,75,119,2055
1517.2332063987851,62,115,1439
1537.1980730369687,36,123,790
1557.1629396751523,42,115,377
1577.127806313336,29,113,214
1597.0926729515195,31,108,162
1617.057539589703,24,111,186
1637.0224062278867,34,89,433
1656.9872728660703,46,115,1420
1676.9521395042539,61,111,3566
1696.9170061424375,101,136,7112
1716.881872780621,111,106,10347
1736.8467394188046,113,143,11616
1756.8116060569882,124,138,9889
1776.7764726951718,78,140,6594
1796.7413393333554,56,124,3561
1816.706205971539,53,120,1732
1836.6710726097226,49,115,855
1856.6359392479062,33,111,519
1876.6008058860898,40,123,310
1896.5656725242734,35,122,167
1916.530539162457,46,122,87
1936.4954058006406,29,104,70
1956.4602724388242,37,110,65
1976.4251390770078,33,131,63
1996.3900057151914,22,112,91
2016.354872353375,42,106,94
2036.3197389915586,24,130,86
2056.284605629742,31,103,68
2076.2494722679257,24,121,73
2096.2143389061093,28,121,58
2116.179205544293,19,113,75
2136.1440721824765,35,88,67
2156.10893882066,23,116,70
2176.0738054588437,23,113,84
2196.0386720970273,27,102,66
2216.003538735211,29,108,78
2235.9684053733945,23,110,96
2255.933272011578,27,94,136
2275.8981386497617,26,89,175
2295.8630052879453,24,103,188
2315.827871926129,25,102,217
2335.7927385643125,16,108,206
2355.757605202496,19,98,195
2375.7224718406796,23,96,184
2395.6873384788632,22,113,172
2415.652205117047,18,109,166
2435.6170717552304,19,99,131
2455.581938393414,20,101,143
2475.5468050315976,11,107,134
2495.511671669781,22,102,138
2515.476538307965,17,101,133
2535.4414049461484,20,97,151
2555.406271584332,17,98,197
2575.3711382225156,33,120,290
2595.336004860699,13,123,451
2615.3008714988828,21,100,780
2635.2657381370664,22,102,1305
2655.23060477525,19,121,1910
2675.1954714134336,18,97,2635
2695.160338051617,13,107,2817
2715.1252046898007,15,87,2522
2735.0900713279843,27,98,2043
2755.054937966168,32,91,1542
2775.0198046043515,20,95,1373
2794.984671242535,22,93,1420
2814.9495378807187,23,99,1600
2834.9144045189023,19,109,1746
2854.879271157086,18,107,1724
2874.8441377952695,26,91,1481
2894.809004433453,27,100,1392
2914.7738710716367,35,91,1487
2934.7387377098203,40,90,1608
2954.703604348004,45,101,1646
2974.6684709861875,45,106,1487
