Instrument,800N8731
Date,2023/05/11
Time,12:39:11
Assay #,0003
Application,GeoExploration
Method,Oxide3phase
Assay Duration (set),60s
Assay Duration (total actual),74.87s
Temperature (Detector),-27.0 C
Temperature (Ambient),46.44 C
Phase Count,3
Phases,"Phase 1(20s): 30.0kV, 10.8uA (Ti:25um/Al:300um)","Phase 2(20s): 50.0kV, 15.6uA (Cu:75um/Ti:25um/Al:200um)","Phase 3(20s): 15.0kV, 8.15uA (No Filter)"
 
 
RESULTS:
Z,Compound,Concentration(%),Error(1SD)
12,MgO,0.0694,0.3154
13,Al2O3,20.2338,0.2195
14,SiO2,45.9274,0.2304
15,P,0.0207,0.0063
16,S,0.0,0.0054
17,Cl,0.0,0.0042
19,K2O,0.3475,0.0056
20,Ca,0.1398,0.0037
22,Ti,1.394,0.0054
23,V,0.0613,0.007
24,Cr,0.0625,0.0044
25,Mn,0.0291,0.0019
26,Fe,15.4449,0.0243
27,Co,0.0256,0.0044
28,Ni,0.0286,0.0012
29,Cu,0.0354,0.001
30,Zn,0.0024,0.0004
31,Ga,0.0022,0.0004
33,As,0.0,0.0004
34,Se,0.0006,0.0002
37,Rb,0.0032,0.0003
38,Sr,0.0028,0.0003
39,Y,0.0015,0.0002
40,Zr,0.0124,0.0002
41,Nb,0.0019,0.0002
42,Mo,0.0097,0.0009
46,Pd,0.0,0.0005
47,Ag,0.0,0.0007
48,Cd,0.0014,0.0004
49,In,0.0017,0.0001
50,Sn,0.0,0.0015
51,Sb,0.0019,0.0015
52,Te,0.0002,0.0
56,Ba,0.0209,0.0037
57,La,0.0027,0.0061
58,Ce,0.0105,0.007
72,Hf,0.0003,0.0001
73,Ta,0.0,0.0032
74,W,0.0017,0.0014
80,Hg,0.0,0.0007
81,Tl,0.0001,0.0006
82,Pb,0.0027,0.0007
83,Bi,0.0007,0.0007
90,Th,0.0005,0.0
92,U,0.0002,0.0002
 
 
SPECTRA:
eV Channel Start,-0.01876489631831646,-0.033161137253046036,-0.004694978706538677
eV per Channel,19.964866638183594,19.964866638183594,19.964866638183594
 
Energy (eV),Counts (Phase 1),Counts (Phase 2),Counts (Phase 3)
-0.01876489631831646,0,0,0
19.946101741865277,0,0,0
39.91096838004887,0,0,0
59.875835018232465,0,0,0
79.84070165641606,0,0,0
99.80556829459965,0,0,0
119.77043493278325,0,0,0
139.73530157096684,0,0,0
159.70016820915043,0,0,0
179.66503484733403,0,0,0
199.62990148551762,0,0,0
219.59476812370121,0,0,0
239.5596347618848,0,0,0
259.5245014000684,1,0,0
279.489368038252,1,1,0
299.4542346764356,10,13,9
319.4191013146192,114,89,96
339.3839679528028,723,698,693
359.34883459098637,2634,2635,2571
379.31370122916996,4767,5025,4750
399.27856786735356,4773,4927,4624
419.24343450553715,2590,2634,2574
439.20830114372075,770,742,730
459.17316778190434,107,137,131
479.13803442008793,8,12,9
499.1029010582715,1,3,2
519.0677676964551,1,0,0
539.0326343346387,0,1,0
558.9975009728223,0,0,0
578.9623676110059,30,153,12
598.9272342491895,53,133,19
618.8921008873731,48,135,11
638.8569675255567,41,143,17
658.8218341637403,54,171,10
678.7867008019239,46,160,12
698.7515674401075,42,139,16
718.7164340782911,39,158,15
738.6813007164747,49,131,20
758.6461673546582,43,179,22
778.6110339928418,46,161,16
798.5759006310254,43,136,27
818.540767269209,48,129,16
838.5056339073926,43,109,17
858.4705005455762,49,146,22
878.4353671837598,39,121,26
898.4002338219434,39,145,41
918.365100460127,44,125,46
938.3299670983106,33,132,70
958.2948337364942,43,143,53
978.2597003746778,43,125,46
998.2245670128614,35,153,36
1018.189433651045,41,144,29
1038.1543002892286,39,115,26
1058.1191669274122,42,129,38
1078.0840335655957,51,132,44
1098.0489002037793,43,123,47
1118.013766841963,42,109,40
1137.9786334801465,45,96,35
1157.9435001183301,31,146,30
1177.9083667565137,41,108,33
1197.8732333946973,46,111,45
1217.838100032881,46,148,55
1237.8029666710645,22,109,49
