Assay #,Serial #,Date,Time,Application,Method,Duration (Actual),Li,Li Err,Be,Be Err,C,C Err,Mg,Mg Err,Al,Al Err,Si,Si Err,P,P Err,S,S Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Ru,Ru Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,In,In Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Re,Re Err,Os,Os Err,Ir,Ir Err,Pt,Pt Err,Au,Au Err,Pb,Pb Err,Bi,Bi Err,U,U Err
0001,800N10436,2023/06/20,16:52:47,Alloys SMARTGrade 2,Auto,5.5s,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,227.0,206.0,506.0,140.0,229222.0,1031.0,12676.0,528.0,662552.0,2503.0,5267.0,454.0,55373.0,720.0,748.0,108.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,41.0,0.0,34.0,33056.0,223.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,221.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,91.0,311.0,109.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,61.0,104.0,0.0,1000000.0,0.0,1000000.0
0002,800N10436,2023/06/20,16:52:55,Alloys SMARTGrade 2,Auto,5.47s,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,200.0,340.0,142.0,229370.0,1030.0,12846.0,530.0,664147.0,2504.0,4355.0,450.0,55244.0,720.0,774.0,114.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,40.0,75.0,34.0,32849.0,222.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,222.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,97.0,0.0,99.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,1000000.0,0.0,103.0,0.0,1000000.0,0.0,1000000.0
