Assay #,Serial #,Date,Time,Application,Method,Duration (Actual),MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err
0001,800N5760,2023/05/29,13:45:27,GeoExploration,Oxide3phase,72.11s,8287.0,3007.0,0.0,618.0,1000000.0,3742.0,10.0,47.0,206.0,31.0,0.0,67.0,102.0,30.0,107.0,19.0,0.0,20.0,0.0,19.0,148.0,22.0,0.0,8.0,0.0,17.0,3.0,3.0,0.0,6.0,13.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0,13.0,7.0,0.0,3.0,0.0,5.0,0.0,2.0,32.0,17.0,69.0,26.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,13.0,0.0,6.0,13.0,8.0,5.0,6.0,1.0,3.0,4.0,4.0,6.0,3.0,0.0,3.0,0.0,1.0
